-3.17418,2.57375,-0.398371,-3.17417,2.57375,-0.398383
-3.01711,2.6388,-0.610597,-3.01711,2.6388,-0.610597
-2.84032,2.69244,-0.821223,-2.84032,2.69244,-0.821223
-2.64968,2.7349,-1.02481,-2.64968,2.7349,-1.02481
-2.4531,2.76686,-1.21444,-2.4531,2.76686,-1.21444
-2.25868,2.78956,-1.38361,-2.25868,2.78956,-1.38361
-2.07298,2.80467,-1.52794,-2.07298,2.80467,-1.52794
-1.90018,2.814,-1.64571,-1.90018,2.814,-1.64571
-1.74132,2.81932,-1.73813,-1.74132,2.81932,-1.73813
-1.59629,2.82208,-1.80759,-1.59629,2.82208,-1.80759
-1.4635,2.82334,-1.85744,-1.4635,2.82334,-1.85744
-1.34117,2.82384,-1.8911,-1.34117,2.82384,-1.8911
-1.22728,2.82399,-1.9119,-1.22728,2.82399,-1.9119
-1.11985,2.82403,-1.923,-1.11985,2.82403,-1.923
-1.01676,2.82403,-1.92749,-1.01676,2.82403,-1.92749
-0.916041,2.82403,-1.92836,-0.916041,2.82403,-1.92836
-0.815558,2.82403,-1.92862,-0.815558,2.82403,-1.92862
-0.713626,2.82403,-1.93128,-0.713626,2.82403,-1.93128
-0.60819,2.82402,-1.93929,-0.60819,2.82402,-1.93929
-0.496856,2.82393,-1.95554,-0.496856,2.82393,-1.95554
-0.378642,2.8236,-1.98247,-0.378642,2.8236,-1.98247
-0.251834,2.82271,-2.0221,-0.251834,2.82271,-2.0221
-0.115448,2.82066,-2.07568,-0.115448,2.82066,-2.07568
0.030733,2.81652,-2.14327,0.030733,2.81652,-2.14327
0.18655,2.80895,-2.22383,0.18655,2.80895,-2.22383
0.348811,2.79634,-2.31376,0.348811,2.79634,-2.31376
0.514687,2.77686,-2.40878,0.514687,2.77686,-2.40878
0.680469,2.74874,-2.50392,0.680469,2.74874,-2.50392
0.842591,2.7106,-2.59464,0.842591,2.7106,-2.59464
0.998722,2.66146,-2.67796,0.998722,2.66146,-2.67796
1.14753,2.60093,-2.75239,1.14753,2.60093,-2.75239
1.2887,2.52904,-2.81781,1.2887,2.52905,-2.81781
1.42257,2.4462,-2.87497,1.42257,2.4462,-2.87497
1.55007,2.35282,-2.92518,1.55007,2.35282,-2.92518
1.67195,2.24961,-2.96973,1.67195,2.24961,-2.96973
1.78884,2.13746,-3.00988,1.78884,2.13746,-3.00988
1.90132,2.01739,-3.04683,1.90132,2.01739,-3.04683
2.00986,1.89048,-3.08172,2.00986,1.89048,-3.08172
2.11478,1.75796,-3.11567,2.11478,1.75796,-3.11567
2.21585,1.62188,-3.1497,2.21585,1.62188,-3.1497
2.31292,1.48424,-3.18508,2.31292,1.48424,-3.18508
2.40534,1.34795,-3.2233,2.40534,1.34795,-3.2233
2.49202,1.21684,-3.26627,2.49202,1.21684,-3.26627
2.57132,1.09598,-3.31658,2.57132,1.09598,-3.31658
2.64073,0.992264,-3.37764,2.64073,0.992264,-3.37764
2.69709,0.914098,-3.45375,2.69709,0.914098,-3.45375
2.73707,0.870259,-3.54938,2.73707,0.870259,-3.54938
2.75861,0.866935,-3.66764,2.75861,0.866935,-3.66764
2.76224,0.90465,-3.80863,2.76224,0.90465,-3.80863
2.75129,0.977929,-3.96919,2.75129,0.977929,-3.96919
2.7306,1.07814,-4.14451,2.7306,1.07814,-4.14451
2.70503,1.19677,-4.33004,2.70503,1.19677,-4.33004
-3.60435,1.3267,1.76119,-3.60435,1.3267,1.76119
-3.6276,1.46244,1.56572,-3.6276,1.46244,1.56572
-3.64492,1.59996,1.3686,-3.64492,1.59996,1.3686
-3.6537,1.73655,1.17054,-3.6537,1.73655,1.17054
-3.65147,1.86965,0.972493,-3.65147,1.86965,0.972493
-3.63589,1.99765,0.774261,-3.63589,1.99765,0.774261
-3.60467,2.11885,0.575876,-3.60467,2.11885,0.575876
-3.55541,2.23235,0.376238,-3.55541,2.23235,0.376238
-3.48588,2.33702,0.174613,-3.48588,2.33702,0.174613
-3.39407,2.43198,-0.0298112,-3.39407,2.43198,-0.0298112
-3.27847,2.51659,-0.237748,-3.27847,2.51659,-0.237742
-3.1388,2.59026,-0.448817,-3.1388,2.59026,-0.448817
-2.9767,2.65258,-0.660971,-2.9767,2.65258,-0.660971
-2.79592,2.70354,-0.870575,-2.79592,2.70354,-0.870575
-2.60322,2.7434,-1.07137,-2.60322,2.7434,-1.07137
-2.40647,2.77303,-1.25666,-2.40647,2.77303,-1.25666
-2.21369,2.79376,-1.42017,-2.21369,2.79376,-1.42017
-2.03083,2.80733,-1.55821,-2.03083,2.80733,-1.55821
-1.86121,2.81557,-1.66987,-1.86121,2.81557,-1.66987
-1.7057,2.82016,-1.75657,-1.7057,2.82016,-1.75657
-1.56376,2.82248,-1.82106,-1.56376,2.82248,-1.82106
-1.43361,2.82351,-1.86677,-1.43361,2.82351,-1.86677
-1.31345,2.8239,-1.89708,-1.31345,2.8239,-1.89708
-1.20132,2.82401,-1.91529,-1.20132,2.82401,-1.91529
-1.09507,2.82403,-1.92456,-1.09507,2.82403,-1.92456
-0.992721,2.82403,-1.92791,-0.992721,2.82403,-1.92791
-0.892384,2.82403,-1.92837,-0.892384,2.82403,-1.92837
-0.791893,2.82403,-1.92892,-0.791893,2.82403,-1.92892
-0.689377,2.82403,-1.93257,-0.689377,2.82403,-1.93257
-0.58255,2.824,-1.94227,-0.58255,2.824,-1.94227
-0.470113,2.82388,-1.96075,-0.470113,2.82388,-1.96075
-0.350095,2.82346,-1.99045,-0.350095,2.82346,-1.99045
-0.221204,2.82237,-2.03322,-0.221204,2.82237,-2.03322
-0.0825329,2.81993,-2.09007,-0.0825329,2.81993,-2.09007
0.0659442,2.81514,-2.16081,0.0659442,2.81514,-2.16081
0.222975,2.80659,-2.2436,0.222975,2.80659,-2.2436
0.386324,2.79258,-2.33509,0.386324,2.79258,-2.33509
0.55252,2.77128,-2.43057,0.55252,2.77128,-2.43057
0.717725,2.741,-2.52505,0.717725,2.741,-2.52505
0.878699,2.70041,-2.61433,0.878699,2.70041,-2.61433
1.03328,2.64868,-2.69572,1.03328,2.64868,-2.69572
1.18021,2.58561,-2.768,1.18021,2.58561,-2.768
1.31961,2.51124,-2.83143,1.3196,2.51124,-2.83142
1.452,2.42594,-2.88692,1.452,2.42594,-2.88692
1.57811,2.3303,-2.93571,1.57811,2.3303,-2.93571
1.69876,2.22503,-2.97914,1.69876,2.22503,-2.97914
1.81458,2.11103,-3.01845,1.81458,2.11103,-3.01845
1.92615,1.98929,-3.05485,1.92615,1.98929,-3.05485
2.03385,1.861,-3.08943,2.03385,1.861,-3.08943
2.1379,1.72754,-3.12329,2.1379,1.72754,-3.12329
2.23814,1.59084,-3.15752,2.23814,1.59084,-3.15752
2.33421,1.45325,-3.1934,2.33421,1.45325,-3.1934
2.42542,1.3178,-3.23249,2.42542,1.3178,-3.23249
2.51061,1.1885,-3.27686,2.51061,1.1885,-3.27686
2.58793,1.07083,-3.32926,2.58793,1.07083,-3.32926
2.65464,0.972168,-3.39325,2.65464,0.972168,-3.39325
2.70756,0.901027,-3.4733,2.70756,0.901027,-3.4733
2.74352,0.865877,-3.5738,2.74352,0.865877,-3.5738
2.76089,0.871907,-3.6972,2.76089,0.871907,-3.6972
2.7609,0.918175,-3.84286,2.7609,0.918175,-3.84286
2.74734,0.998266,-4.00719,2.74734,0.998266,-4.00719
2.72516,1.10327,-4.18513,2.72516,1.10327,-4.18513
2.69913,1.22485,-4.37222,2.69913,1.22485,-4.37222
-3.60988,1.35648,1.71805,-3.60988,1.35648,1.71805
-3.63204,1.49285,1.52217,-3.63204,1.49285,1.52217
-3.6477,1.63051,1.32461,-3.6477,1.63051,1.32461
-3.65423,1.76648,1.12655,-3.65423,1.76648,1.12655
-3.64924,1.89865,0.928374,-3.64924,1.89865,0.928374
-3.6304,2.02515,0.730304,-3.6304,2.02515,0.730304
-3.59536,2.14478,0.531658,-3.59536,2.14478,0.531658
-3.54177,2.25643,0.33159,-3.54177,2.25643,0.33159
-3.46745,2.35901,0.129423,-3.46745,2.35901,0.129423
-3.37045,2.45172,-0.0757493,-3.37045,2.45172,-0.0757493
-3.24948,2.53394,-0.284448,-3.24948,2.53394,-0.284447
-3.10463,2.60509,-0.495943,-3.10463,2.60509,-0.495943
-2.9379,2.6649,-0.708009,-2.9379,2.6649,-0.708009
-2.75396,2.71332,-0.916089,-2.75396,2.71332,-0.916089
-2.55964,2.75082,-1.11404,-2.55964,2.75082,-1.11404
-2.36331,2.77832,-1.2948,-2.36331,2.77832,-1.2948
-2.17223,2.79732,-1.45298,-2.17223,2.79732,-1.45298
-1.99218,2.80954,-1.58511,-1.99218,2.80954,-1.58511
-1.82566,2.81684,-1.69108,-1.82566,2.81684,-1.69108
-1.67327,2.82083,-1.77259,-1.67327,2.82083,-1.77259
-1.53403,2.82279,-1.83266,-1.53403,2.82279,-1.83266
-1.40629,2.82363,-1.87467,-1.40629,2.82363,-1.87467
-1.28801,2.82393,-1.90204,-1.28801,2.82393,-1.90204
-1.17725,2.82402,-1.91801,-1.17725,2.82402,-1.91801
-1.07205,2.82403,-1.92571,-1.07205,2.82403,-1.92571
-0.970311,2.82403,-1.92816,-0.970311,2.82403,-1.92816
-0.87007,2.82403,-1.92838,-0.87007,2.82403,-1.92838
-0.76933,2.82403,-1.92936,-0.76933,2.82403,-1.92936
-0.666045,2.82403,-1.9341,-0.666045,2.82403,-1.9341
-0.558402,2.82399,-1.94549,-0.558402,2.82399,-1.94549
-0.444389,2.82382,-1.96626,-0.444389,2.82382,-1.96626
-0.322445,2.8233,-1.99872,-0.322445,2.8233,-1.99872
-0.19138,2.82198,-2.04457,-0.19138,2.82198,-2.04457
-0.0504614,2.81912,-2.10458,-0.0504614,2.81912,-2.10458
0.100059,2.81362,-2.17821,0.100059,2.81362,-2.17821
0.258723,2.80402,-2.26327,0.258723,2.80402,-2.26327
0.42304,2.78856,-2.35608,0.42304,2.78856,-2.35608
0.58934,2.7654,-2.45176,0.58934,2.7654,-2.45176
0.753892,2.73292,-2.54542,0.753892,2.73292,-2.54542
0.913644,2.6899,-2.63315,0.913644,2.6899,-2.63315
1.06656,2.63567,-2.71255,1.06656,2.63567,-2.71255
1.21196,2.56998,-2.7829,1.21196,2.56998,-2.7829
1.34988,2.49305,-2.84452,1.34988,2.49305,-2.84451
1.48081,2.40536,-2.8984,1.48081,2.40536,-2.8984
1.60557,2.30755,-2.94585,1.60557,2.30755,-2.94585
1.72503,2.20029,-2.98823,1.72503,2.20029,-2.98823
1.83989,2.08443,-3.02681,1.83989,2.08443,-3.02681
1.95068,1.96099,-3.06274,1.95068,1.96099,-3.06274
2.05755,1.8314,-3.09706,2.05755,1.8314,-3.09706
2.16071,1.6971,-3.13089,2.16071,1.6971,-3.13089
2.26003,1.56002,-3.16536,2.26003,1.56002,-3.16536
2.35508,1.42262,-3.20181,2.35508,1.42262,-3.20181
2.44508,1.28813,-3.24189,2.44508,1.28813,-3.24189
2.52873,1.16084,-3.28781,2.52873,1.16084,-3.28781
2.60388,1.04682,-3.34242,2.60388,1.04682,-3.34242
2.66782,0.953514,-3.40963,2.66782,0.953514,-3.40963
2.7172,0.889742,-3.49394,2.7172,0.889742,-3.49394
2.74904,0.863576,-3.59947,2.74904,0.863576,-3.59947
2.7623,0.878968,-3.72812,2.7623,0.878968,-3.72812
2.75887,0.933514,-3.8783,2.75887,0.933514,-3.8783
2.74295,1.0199,-4.04597,2.74295,1.0199,-4.04597
2.71951,1.12935,-4.22642,2.71951,1.12935,-4.22642
-3.59,1.25371,1.86809,-3.59,1.25371,1.86809
-3.61526,1.38672,1.67442,-3.61526,1.38672,1.67442
-3.63622,1.52378,1.47789,-3.63622,1.52378,1.47789
-3.65005,1.66125,1.28019,-3.65005,1.66125,1.28019
-3.6542,1.79653,1.08209,-3.6542,1.79653,1.08209
-3.64631,1.9275,0.884062,-3.64631,1.9275,0.884062
-3.62404,2.05259,0.685886,-3.62404,2.05259,0.685886
-3.58505,2.17054,0.486956,-3.58505,2.17054,0.486956
-3.52703,2.28018,0.286602,-3.52703,2.28018,0.286602
-3.44779,2.38061,0.0838547,-3.44779,2.38061,0.0838547
-3.34549,2.47105,-0.12213,-3.34549,2.47105,-0.12213
-3.21921,2.55078,-0.331426,-3.2192,2.55078,-0.33143
-3.06921,2.61943,-0.543337,-3.06921,2.61943,-0.543337
-2.89817,2.67667,-0.754945,-2.89817,2.67667,-0.754945
-2.71126,2.7226,-0.96134,-2.71126,2.7226,-0.96134
-2.51572,2.75777,-1.15609,-2.51572,2.75777,-1.15609
-2.31985,2.78325,-1.33234,-2.31985,2.78325,-1.33234
-2.13086,2.80057,-1.48484,-2.13086,2.80057,-1.48484
-1.95343,2.81155,-1.61124,-1.95343,2.81155,-1.61124
-1.79005,2.81798,-1.71152,-1.79005,2.81798,-1.71152
-1.64076,2.82141,-1.7879,-1.64076,2.82141,-1.7879
-1.50431,2.82305,-1.84358,-1.50431,2.82305,-1.84358
-1.37891,2.82373,-1.88199,-1.37891,2.82373,-1.88199
-1.26254,2.82397,-1.90651,-1.26254,2.82397,-1.90651
-1.15315,2.82402,-1.92036,-1.15315,2.82402,-1.92036
-1.04892,2.82403,-1.92661,-1.04892,2.82403,-1.92661
-0.94772,2.82403,-1.9283,-0.94772,2.82403,-1.9283
-0.847486,2.82403,-1.92842,-0.847486,2.82403,-1.92842
-0.746298,2.82403,-1.93,-0.746298,2.82403,-1.93
-0.642259,2.82402,-1.93598,-0.642259,2.82402,-1.93598
-0.53335,2.82397,-1.94926,-0.53335,2.82397,-1.94926
-0.417748,2.82375,-1.97245,-0.417748,2.82375,-1.97245
-0.293891,2.82309,-2.00779,-0.293891,2.82309,-2.00779
-0.160676,2.8215,-2.05678,-0.160676,2.8215,-2.05678
-0.0176344,2.81816,-2.1199,-0.0176344,2.81816,-2.1199
0.134905,2.81189,-2.19635,0.134905,2.81189,-2.19635
0.295113,2.80114,-2.28352,0.295113,2.80114,-2.28352
0.460106,2.78412,-2.37736,0.460106,2.78412,-2.37736
0.626266,2.75903,-2.47296,0.626266,2.75903,-2.47296
0.790033,2.72427,-2.56561,0.790033,2.72427,-2.56561
0.948381,2.67879,-2.65163,0.948381,2.67879,-2.65163
1.0996,2.62203,-2.72901,1.0996,2.62203,-2.72901
1.24318,2.55388,-2.79729,1.24318,2.55388,-2.79729
1.37936,2.47459,-2.85704,1.37936,2.47459,-2.85704
1.50885,2.38461,-2.90938,1.50885,2.38461,-2.90938
1.63253,2.28451,-2.95565,1.63253,2.28451,-2.95565
1.75089,2.17529,-2.99708,1.75089,2.17529,-2.99708
1.86485,2.05762,-3.03498,1.86485,2.05762,-3.03498
1.9747,1.93274,-3.07045,1.9747,1.93274,-3.07045
2.08072,1.802,-3.10456,2.08072,1.802,-3.10456
2.18304,1.66691,-3.13842,2.18304,1.66691,-3.13842
2.2815,1.52947,-3.17322,2.2815,1.52947,-3.17322
2.37551,1.39241,-3.21032,2.37551,1.39241,-3.21032
2.46424,1.25909,-3.25148,2.46424,1.25909,-3.25148
2.54619,1.13421,-3.29903,2.54619,1.13421,-3.29903
2.61915,1.02404,-3.35609,2.61915,1.02404,-3.35609
2.68018,0.936458,-3.42674,2.68018,0.936458,-3.42674
2.72588,0.880432,-3.51548,2.72588,0.880432,-3.51548
2.75358,0.863388,-3.62611,2.75358,0.863388,-3.62611
2.76286,0.887928,-3.75981,2.76286,0.887928,-3.75981
2.75622,0.950385,-3.91446,2.75622,0.950385,-3.91446
2.73817,1.04278,-4.08555,2.73817,1.04278,-4.08555
2.7137,1.15618,-4.26814,2.7137,1.15618,-4.26814
-3.59589,1.28303,1.82492,-3.59589,1.28303,1.82492
-3.62045,1.41727,1.63049,-3.62045,1.41727,1.63049
-3.64004,1.55469,1.4336,-3.64004,1.55469,1.4336
-3.6519,1.69182,1.23583,-3.6519,1.69182,1.23583
-3.65356,1.82629,1.03775,-3.65356,1.82629,1.03775
-3.64264,1.95613,0.839615,-3.64264,1.95613,0.839615
-3.6168,2.07982,0.641171,-3.6168,2.07982,0.641171
-3.57373,2.19598,0.442014,-3.57373,2.19598,0.442014
-3.51111,2.30363,0.241187,-3.51111,2.30363,0.241187
-3.42685,2.40185,0.0378243,-3.42685,2.40185,0.0378243
-3.31923,2.48991,-0.168867,-3.31923,2.4899,-0.168855
-3.1875,2.56719,-0.378907,-3.18749,2.5672,-0.378916
-3.03249,2.63328,-0.591022,-3.03249,2.63328,-0.591022
-2.85744,2.68793,-0.801852,-2.85744,2.68793,-0.801852
-2.66794,2.73138,-1.00621,-2.66794,2.73138,-1.00621
